Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Contender (4.5),Group D,2,Single game,Parka People,Mr. Big,Parka People,17,8,,,,,Nivek Thompson,Tanner Smith,Patrick Vottis,Trevor Hoople
Group Stage,Contender (4.5),Group A,3,Single game,Speds,Kieransindexfinger,Speds,17,7,,,,,Oliver Howard,Hayden Sanderson,Nathan Smith,Carlos Santiago
Group Stage,Contender (4.5),Group A,3,Single game,He’s a minor,Snovermaxxing,Snovermaxxing,10,17,,,,,TJ Sorbe,Carter Stork,Zach Patterson,Gavin Gibson
Group Stage,Contender (4.5),Group B,3,Single game,Deus Vult,concussion protocol,concussion protocol,1,17,,,,,Alex Dluzynski,"David  Nakleh ",Daniel Chudin,Hongyi Zhu
Group Stage,Contender (4.5),Group B,3,Single game,L Rev,Stay Hard,L Rev,17,8,,,,,Ally Chou,Reece Yoshizawa,Clayten Heuberger,Nicholas Kort
Group Stage,Contender (4.5),Group C,3,Single game,canes after,Tyyypical,Tyyypical,12,17,,,,,Bryant Gragg,Joseph Enders,Aron Taguiam,James Stuermer
Group Stage,Contender (4.5),Group C,3,Single game,the ball smackers,Go twins,the ball smackers,17,9,,,,,Alan Deutschendorf,Kian Wojtowich,Aidan Possehl,Connor Derusseau
Group Stage,Contender (4.5),Group D,3,Single game,Present Them!,Parka People,Parka People,8,17,,,,,Joseph Montecucco,Jet Kmet,Nivek Thompson,Tanner Smith
Group Stage,Contender (4.5),Group D,3,Single game,IHO1,Mr. Big,Mr. Big,8,17,,,,,emerson korn,Tristan Winecka,Patrick Vottis,Trevor Hoople
Group Stage,Contender (4.5),Group A,4,Single game,He’s a minor,Kieransindexfinger,He’s a minor,17,8,,,,,TJ Sorbe,Carter Stork,Nathan Smith,Carlos Santiago
Group Stage,Contender (4.5),Group A,4,Single game,Injury Reserve,Snovermaxxing,Snovermaxxing,12,17,,,,,Jeremy Proch,Isaac Hill-Williams,Zach Patterson,Gavin Gibson
Group Stage,Contender (4.5),Group B,4,Single game,L Rev,concussion protocol,concussion protocol,5,17,,,,,Ally Chou,Reece Yoshizawa,Daniel Chudin,Hongyi Zhu
Group Stage,Contender (4.5),Group B,4,Single game,Blackjack,Stay Hard,Blackjack,17,12,,,,,Joshua Szeto,Daniel Cortez,Clayten Heuberger,Nicholas Kort
Group Stage,Contender (4.5),Group C,4,Single game,the ball smackers,Tyyypical,the ball smackers,17,14,,,,,Alan Deutschendorf,Kian Wojtowich,Aron Taguiam,James Stuermer
Group Stage,Contender (4.5),Group C,4,Single game,GOATGENE,Go twins,GOATGENE,19,17,,,,,Cooper Patcheak,Wesley Tunelius,Aidan Possehl,Connor Derusseau
Group Stage,Contender (4.5),Group D,4,Single game,IHO1,Parka People,Parka People,1,17,,,,,emerson korn,Tristan Winecka,Nivek Thompson,Tanner Smith
Group Stage,Contender (4.5),Group D,4,Single game,Kosher Burritos,Mr. Big,Mr. Big,18,20,,,,,Eduardo Meloro,Dean Gazit,Patrick Vottis,Trevor Hoople
Group Stage,Contender (4.5),Group A,5,Single game,Speds,He’s a minor,Speds,17,11,,,,,Oliver Howard,Hayden Sanderson,TJ Sorbe,Carter Stork
Group Stage,Contender (4.5),Group A,5,Single game,Kieransindexfinger,Injury Reserve,Injury Reserve,13,17,,,,,Nathan Smith,Carlos Santiago,Jeremy Proch,Isaac Hill-Williams
Group Stage,Contender (4.5),Group B,5,Single game,Deus Vult,L Rev,L Rev,8,17,,,,,Alex Dluzynski,"David  Nakleh ",Ally Chou,Reece Yoshizawa
Group Stage,Contender (4.5),Group B,5,Single game,concussion protocol,Blackjack,concussion protocol,17,9,,,,,Daniel Chudin,Hongyi Zhu,Joshua Szeto,Daniel Cortez
Group Stage,Contender (4.5),Group C,5,Single game,canes after,the ball smackers,the ball smackers,9,17,,,,,Bryant Gragg,Joseph Enders,Alan Deutschendorf,Kian Wojtowich
Group Stage,Contender (4.5),Group C,5,Single game,Tyyypical,GOATGENE,Tyyypical,17,13,,,,,Aron Taguiam,James Stuermer,Cooper Patcheak,Wesley Tunelius
Group Stage,Contender (4.5),Group D,5,Single game,Present Them!,IHO1,Present Them!,17,4,,,,,Joseph Montecucco,Jet Kmet,emerson korn,Tristan Winecka
Group Stage,Contender (4.5),Group D,5,Single game,Parka People,Kosher Burritos,Parka People,17,11,,,,,Nivek Thompson,Tanner Smith,Eduardo Meloro,Dean Gazit
Bracket Stage,Contender (4.5),Bracket A,Round of 32,Single game,Deus Vult,Stay Hard,Deus Vult,21,10,,,,,Alex Dluzynski,"David  Nakleh ",Clayten Heuberger,Nicholas Kort
Bracket Stage,Contender (4.5),Bracket A,Round of 32,Single game,canes after,Kieransindexfinger,canes after,21,19,,,,,Bryant Gragg,Joseph Enders,Nathan Smith,Carlos Santiago
Bracket Stage,Contender (4.5),Bracket A,Round of 32,Single game,Blackjack,Kosher Burritos,Blackjack,2,1,,,,,Joshua Szeto,Daniel Cortez,Eduardo Meloro,Dean Gazit
Bracket Stage,Contender (4.5),Bracket A,Round of 32,Single game,IHO1,Go twins,Go twins,20,22,,,,,emerson korn,Tristan Winecka,Aidan Possehl,Connor Derusseau
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,concussion protocol,Go twins,concussion protocol,21,7,21,10,,,Daniel Chudin,Hongyi Zhu,Aidan Possehl,Connor Derusseau
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,Parka People,Blackjack,Parka People,21,5,21,5,,,Nivek Thompson,Tanner Smith,Joshua Szeto,Daniel Cortez
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,Snovermaxxing,canes after,Snovermaxxing,21,19,21,17,,,Zach Patterson,Gavin Gibson,Bryant Gragg,Joseph Enders
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,the ball smackers,Deus Vult,the ball smackers,21,16,21,16,,,Alan Deutschendorf,Kian Wojtowich,Alex Dluzynski,"David  Nakleh "
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,L Rev,Mr. Big,L Rev,21,9,21,15,,,Ally Chou,Reece Yoshizawa,Patrick Vottis,Trevor Hoople
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,Present Them!,Injury Reserve,Injury Reserve,20,22,17,21,,,Joseph Montecucco,Jet Kmet,Jeremy Proch,Isaac Hill-Williams
